datetime,open,high,low,close,volume,avg_price
2023-07-23 05:00:00,11.09,11.09,11.09,11.09,14833.75,11.09
2023-07-23 06:00:00,5.08,5.08,5.08,5.08,12688.0,5.08
2023-07-23 07:00:00,2.88,2.88,2.88,2.88,11344.25,2.88
2023-07-23 08:00:00,3.42,3.42,3.42,3.42,8085.25,3.42
2023-07-23 09:00:00,0.09,0.09,0.09,0.09,4192.75,0.09
2023-07-23 10:00:00,0.0,0.0,0.0,0.0,986.0,0.0
2023-07-23 11:00:00,-0.03,-0.03,-0.03,-0.03,-1521.25,-0.03
2023-07-23 12:00:00,-0.05,-0.05,-0.05,-0.05,-3049.5,-0.05
2023-07-23 13:00:00,-7.78,-7.78,-7.78,-7.78,-1422.5,-7.78
2023-07-23 14:00:00,-12.17,-12.17,-12.17,-12.17,1775.75,-12.17
2023-07-23 15:00:00,-7.03,-7.03,-7.03,-7.03,924.0,-7.03
2023-07-23 16:00:00,-3.81,-3.81,-3.81,-3.81,2529.75,-3.81
2023-07-23 17:00:00,0.0,0.0,0.0,0.0,5236.5,0.0
2023-07-23 18:00:00,28.93,28.93,28.93,28.93,10849.0,28.93
2023-07-23 19:00:00,66.78,66.78,66.78,66.78,18595.75,66.78
2023-07-23 20:00:00,87.24,87.24,87.24,87.24,23490.25,87.24
2023-07-23 21:00:00,91.76,91.76,91.76,91.76,23995.5,91.76
2023-07-23 22:00:00,99.66,99.66,99.66,99.66,23805.25,99.66
2023-07-23 23:00:00,92.64,92.64,92.64,92.64,21574.5,92.64
2023-07-24 00:00:00,77.14,77.14,77.14,77.14,18843.25,77.14
2023-07-24 01:00:00,70.02,70.02,70.02,70.02,17982.5,70.02
2023-07-24 02:00:00,68.99,68.99,68.99,68.99,18308.75,68.99
2023-07-24 03:00:00,72.01,72.01,72.01,72.01,19443.5,72.01
2023-07-24 04:00:00,72.09,72.09,72.09,72.09,21112.75,72.09
2023-07-24 05:00:00,87.11,87.11,87.11,87.11,26348.0,87.11
2023-07-24 06:00:00,102.59,102.59,102.59,102.59,33389.25,102.59
2023-07-24 07:00:00,113.97,113.97,113.97,113.97,36377.0,113.97
2023-07-24 08:00:00,115.08,115.08,115.08,115.08,36262.75,115.08
2023-07-24 09:00:00,105.0,105.0,105.0,105.0,34413.25,105.0
2023-07-24 10:00:00,99.94,99.94,99.94,99.94,32179.25,99.94
2023-07-24 11:00:00,94.62,94.62,94.62,94.62,28060.25,94.62
2023-07-24 12:00:00,87.45,87.45,87.45,87.45,24673.5,87.45
2023-07-24 13:00:00,81.59,81.59,81.59,81.59,23121.75,81.59
2023-07-24 14:00:00,74.97,74.97,74.97,74.97,21194.5,74.97
2023-07-24 15:00:00,67.27,67.27,67.27,67.27,18483.5,67.27
2023-07-24 16:00:00,63.73,63.73,63.73,63.73,19874.75,63.73
2023-07-24 17:00:00,77.06,77.06,77.06,77.06,25550.75,77.06
2023-07-24 18:00:00,97.68,97.68,97.68,97.68,29603.75,97.68
2023-07-24 19:00:00,106.96,106.96,106.96,106.96,32868.75,106.96
2023-07-24 20:00:00,118.46,118.46,118.46,118.46,33976.0,118.46
2023-07-24 21:00:00,113.99,113.99,113.99,113.99,33960.25,113.99
2023-07-24 22:00:00,102.97,102.97,102.97,102.97,33643.25,102.97
2023-07-24 23:00:00,102.03,102.03,102.03,102.03,30454.0,102.03
2023-07-25 00:00:00,96.0,96.0,96.0,96.0,28395.0,96.0
2023-07-25 01:00:00,86.55,86.55,86.55,86.55,27681.25,86.55
2023-07-25 02:00:00,84.95,84.95,84.95,84.95,27575.5,84.95
2023-07-25 03:00:00,86.83,86.83,86.83,86.83,28788.75,86.83
2023-07-25 04:00:00,88.07,88.07,88.07,88.07,30374.5,88.07
2023-07-25 05:00:00,97.49,97.49,97.49,97.49,33282.5,97.49
2023-07-25 06:00:00,114.05,114.05,114.05,114.05,38726.25,114.05
2023-07-25 07:00:00,150.45,150.45,150.45,150.45,41661.5,150.45
2023-07-25 08:00:00,151.9,151.9,151.9,151.9,40666.25,151.9
2023-07-25 09:00:00,113.74,113.74,113.74,113.74,37345.0,113.74
2023-07-25 10:00:00,102.65,102.65,102.65,102.65,34679.0,102.65
2023-07-25 11:00:00,100.92,100.92,100.92,100.92,33172.5,100.92
2023-07-25 12:00:00,98.27,98.27,98.27,98.27,30336.25,98.27
2023-07-25 13:00:00,90.12,90.12,90.12,90.12,27397.5,90.12
2023-07-25 14:00:00,87.58,87.58,87.58,87.58,26028.5,87.58
